"id","conflict_new_id","conflict_name","country","best","type_of_violence","date"
569024,22,"XXX140 - XXX140","Brazil",1,2,2025-02-14
571025,22,"XXX140 - XXX140","Brazil",1,2,2025-02-14
571149,22,"XXX140 - XXX140","Brazil",1,2,2025-02-14
569706,22,"XXX140 - XXX140","Brazil",1,2,2025-02-16
569023,22,"XXX140 - XXX140","Brazil",1,2,2025-02-17
571017,22,"XXX140 - XXX140","Brazil",1,2,2025-02-18
571033,22,"XXX140 - XXX140","Brazil",1,2,2025-02-18
571057,22,"XXX140 - XXX140","Brazil",1,2,2025-02-18
571015,22,"XXX140 - XXX140","Brazil",1,2,2025-02-19
571007,22,"XXX140 - XXX140","Brazil",2,2,2025-02-20
571050,22,"XXX140 - XXX140","Brazil",1,2,2025-02-20
571051,22,"XXX140 - XXX140","Brazil",1,2,2025-02-21
571056,22,"XXX140 - XXX140","Brazil",1,2,2025-02-21
570926,22,"XXX140 - XXX140","Brazil",1,2,2025-02-21
569018,22,"XXX140 - XXX140","Brazil",1,2,2025-02-21
569703,22,"XXX140 - XXX140","Brazil",1,2,2025-02-21
569016,22,"XXX140 - XXX140","Brazil",1,2,2025-02-22
571052,22,"XXX140 - XXX140","Brazil",1,2,2025-02-22
571055,22,"XXX140 - XXX140","Brazil",1,2,2025-02-23
569015,22,"XXX140 - XXX140","Brazil",1,2,2025-02-23
570904,22,"XXX140 - XXX140","Brazil",2,2,2025-02-24
571012,22,"XXX140 - XXX140","Brazil",1,2,2025-02-25
570997,22,"XXX140 - XXX140","Brazil",1,2,2025-02-25
569701,22,"XXX140 - XXX140","Brazil",1,2,2025-02-26
569685,22,"XXX140 - XXX140","Brazil",1,2,2025-02-26
569010,22,"XXX140 - XXX140","Brazil",1,2,2025-02-27
571053,22,"XXX140 - XXX140","Brazil",1,2,2025-02-27
570891,22,"XXX140 - XXX140","Brazil",1,2,2025-02-27
569009,22,"XXX140 - XXX140","Brazil",1,2,2025-02-28
570903,22,"XXX140 - XXX140","Brazil",1,2,2025-03-02
574627,22,"XXX140 - XXX140","Brazil",1,2,2025-03-03
574657,22,"XXX140 - XXX140","Brazil",1,2,2025-03-03
574658,22,"XXX140 - XXX140","Brazil",1,2,2025-03-04
574587,22,"XXX140 - XXX140","Brazil",1,2,2025-03-04
570767,22,"XXX140 - XXX140","Brazil",1,2,2025-03-04
574935,22,"XXX140 - XXX140","Brazil",1,2,2025-03-04
570920,22,"XXX140 - XXX140","Brazil",1,2,2025-03-05
574628,22,"XXX140 - XXX140","Brazil",1,2,2025-03-05
574646,22,"XXX140 - XXX140","Brazil",1,2,2025-03-05
576060,22,"XXX140 - XXX140","Brazil",2,2,2025-03-06
569682,22,"XXX140 - XXX140","Brazil",1,2,2025-03-06
574955,22,"XXX140 - XXX140","Brazil",1,2,2025-03-07
574956,22,"XXX140 - XXX140","Brazil",1,2,2025-03-08
574936,22,"XXX140 - XXX140","Brazil",2,2,2025-03-09
576059,22,"XXX140 - XXX140","Brazil",1,2,2025-03-09
574957,22,"XXX140 - XXX140","Brazil",1,2,2025-03-10
574958,22,"XXX140 - XXX140","Brazil",1,2,2025-03-10
574959,22,"XXX140 - XXX140","Brazil",1,2,2025-03-11
574607,22,"XXX140 - XXX140","Brazil",1,2,2025-03-12
574645,22,"XXX140 - XXX140","Brazil",1,2,2025-03-12
574960,22,"XXX140 - XXX140","Brazil",1,2,2025-03-13
574961,22,"XXX140 - XXX140","Brazil",1,2,2025-03-13
576056,22,"XXX140 - XXX140","Brazil",1,2,2025-03-13
576066,22,"XXX140 - XXX140","Brazil",1,2,2025-03-16
576054,22,"XXX140 - XXX140","Brazil",1,2,2025-03-16
574947,22,"XXX140 - XXX140","Brazil",1,2,2025-03-16
574948,22,"XXX140 - XXX140","Brazil",1,2,2025-03-16
574910,22,"XXX140 - XXX140","Brazil",1,2,2025-03-16
574923,22,"XXX140 - XXX140","Brazil",1,2,2025-03-18
574663,22,"XXX140 - XXX140","Brazil",1,2,2025-03-19
574644,22,"XXX140 - XXX140","Brazil",1,2,2025-03-20
574949,22,"XXX140 - XXX140","Brazil",1,2,2025-03-20
574613,22,"XXX140 - XXX140","Brazil",1,2,2025-03-21
574555,22,"XXX140 - XXX140","Brazil",1,2,2025-03-21
576050,22,"XXX140 - XXX140","Brazil",1,2,2025-03-22
574925,22,"XXX140 - XXX140","Brazil",1,2,2025-03-23
574635,22,"XXX140 - XXX140","Brazil",1,2,2025-03-23
574636,22,"XXX140 - XXX140","Brazil",1,2,2025-03-23
574666,22,"XXX140 - XXX140","Brazil",1,2,2025-03-23
574643,22,"XXX140 - XXX140","Brazil",1,2,2025-03-25
574941,22,"XXX140 - XXX140","Brazil",1,2,2025-03-25
577385,22,"XXX140 - XXX140","Brazil",1,2,2025-03-26
574467,22,"XXX140 - XXX140","Brazil",3,2,2025-03-27
574940,22,"XXX140 - XXX140","Brazil",1,2,2025-03-27
576062,22,"XXX140 - XXX140","Brazil",1,2,2025-03-28
574622,22,"XXX140 - XXX140","Brazil",1,2,2025-03-28
574624,22,"XXX140 - XXX140","Brazil",1,2,2025-03-30
574669,22,"XXX140 - XXX140","Brazil",1,2,2025-03-30
574572,22,"XXX140 - XXX140","Brazil",1,2,2025-03-31
578097,22,"XXX140 - XXX140","Brazil",1,2,2025-03-31
574952,22,"XXX140 - XXX140","Brazil",1,2,2025-03-31
574953,22,"XXX140 - XXX140","Brazil",1,2,2025-03-31
574954,22,"XXX140 - XXX140","Brazil",1,2,2025-03-31
576860,22,"XXX140 - XXX140","Brazil",1,2,2025-04-01
576861,22,"XXX140 - XXX140","Brazil",1,2,2025-04-01
578120,22,"XXX140 - XXX140","Brazil",1,2,2025-04-01
577899,22,"XXX140 - XXX140","Brazil",1,2,2025-04-01
574626,22,"XXX140 - XXX140","Brazil",1,2,2025-04-01
577379,22,"XXX140 - XXX140","Brazil",1,2,2025-04-02
577203,22,"XXX140 - XXX140","Brazil",1,2,2025-04-02
574942,22,"XXX140 - XXX140","Brazil",1,2,2025-04-03
577382,22,"XXX140 - XXX140","Brazil",1,2,2025-04-03
578124,22,"XXX140 - XXX140","Brazil",1,2,2025-04-03
578090,22,"XXX140 - XXX140","Brazil",1,2,2025-04-04
578091,22,"XXX140 - XXX140","Brazil",1,2,2025-04-04
576859,22,"XXX140 - XXX140","Brazil",1,2,2025-04-04
577208,22,"XXX140 - XXX140","Brazil",3,2,2025-04-04
577051,22,"XXX140 - XXX140","Brazil",1,2,2025-04-04
577209,22,"XXX140 - XXX140","Brazil",1,2,2025-04-05
578094,22,"XXX140 - XXX140","Brazil",1,2,2025-04-05
577896,22,"XXX140 - XXX140","Brazil",1,2,2025-04-05
577380,22,"XXX140 - XXX140","Brazil",1,2,2025-04-05
578079,22,"XXX140 - XXX140","Brazil",1,2,2025-04-06
577891,22,"XXX140 - XXX140","Brazil",1,2,2025-04-06
577211,22,"XXX140 - XXX140","Brazil",2,2,2025-04-06
577207,22,"XXX140 - XXX140","Brazil",1,2,2025-04-06
577890,22,"XXX140 - XXX140","Brazil",1,2,2025-04-07
577204,22,"XXX140 - XXX140","Brazil",1,2,2025-04-07
577053,22,"XXX140 - XXX140","Brazil",1,2,2025-04-07
577888,22,"XXX140 - XXX140","Brazil",1,2,2025-04-07
578092,22,"XXX140 - XXX140","Brazil",1,2,2025-04-07
578098,22,"XXX140 - XXX140","Brazil",1,2,2025-04-07
577887,22,"XXX140 - XXX140","Brazil",1,2,2025-04-08
577883,22,"XXX140 - XXX140","Brazil",1,2,2025-04-09
577885,22,"XXX140 - XXX140","Brazil",2,2,2025-04-09
577216,22,"XXX140 - XXX140","Brazil",1,2,2025-04-09
577212,22,"XXX140 - XXX140","Brazil",1,2,2025-04-10
577377,22,"XXX140 - XXX140","Brazil",1,2,2025-04-10
578101,22,"XXX140 - XXX140","Brazil",1,2,2025-04-10
577879,22,"XXX140 - XXX140","Brazil",1,2,2025-04-11
577129,22,"XXX140 - XXX140","Brazil",1,2,2025-04-11
576863,22,"XXX140 - XXX140","Brazil",1,2,2025-04-12
577876,22,"XXX140 - XXX140","Brazil",1,2,2025-04-12
577374,22,"XXX140 - XXX140","Brazil",1,2,2025-04-13
577130,22,"XXX140 - XXX140","Brazil",1,2,2025-04-13
577055,22,"XXX140 - XXX140","Brazil",1,2,2025-04-13
577231,22,"XXX140 - XXX140","Brazil",1,2,2025-04-13
577058,22,"XXX140 - XXX140","Brazil",1,2,2025-04-14
576857,22,"XXX140 - XXX140","Brazil",1,2,2025-04-14
577814,22,"XXX140 - XXX140","Brazil",1,2,2025-04-14
577132,22,"XXX140 - XXX140","Brazil",1,2,2025-04-15
577134,22,"XXX140 - XXX140","Brazil",1,2,2025-04-15
577223,22,"XXX140 - XXX140","Brazil",1,2,2025-04-16
577224,22,"XXX140 - XXX140","Brazil",1,2,2025-04-16
577214,22,"XXX140 - XXX140","Brazil",1,2,2025-04-17
577220,22,"XXX140 - XXX140","Brazil",1,2,2025-04-17
577221,22,"XXX140 - XXX140","Brazil",1,2,2025-04-17
577222,22,"XXX140 - XXX140","Brazil",1,2,2025-04-17
577107,22,"XXX140 - XXX140","Brazil",1,2,2025-04-17
576858,22,"XXX140 - XXX140","Brazil",1,2,2025-04-19
577804,22,"XXX140 - XXX140","Brazil",1,2,2025-04-19
577109,22,"XXX140 - XXX140","Brazil",1,2,2025-04-20
577110,22,"XXX140 - XXX140","Brazil",1,2,2025-04-20
577135,22,"XXX140 - XXX140","Brazil",1,2,2025-04-21
577801,22,"XXX140 - XXX140","Brazil",1,2,2025-04-21
578105,22,"XXX140 - XXX140","Brazil",1,2,2025-04-21
578108,22,"XXX140 - XXX140","Brazil",1,2,2025-04-21
578111,22,"XXX140 - XXX140","Brazil",1,2,2025-04-22
577802,22,"XXX140 - XXX140","Brazil",1,2,2025-04-22
577798,22,"XXX140 - XXX140","Brazil",1,2,2025-04-22
577797,22,"XXX140 - XXX140","Brazil",1,2,2025-04-23
583828,22,"XXX140 - XXX140","Brazil",1,2,2025-04-25
577115,22,"XXX140 - XXX140","Brazil",1,2,2025-04-26
577790,22,"XXX140 - XXX140","Brazil",1,2,2025-04-26
578116,22,"XXX140 - XXX140","Brazil",1,2,2025-04-26
578119,22,"XXX140 - XXX140","Brazil",1,2,2025-04-27
578988,22,"XXX140 - XXX140","Brazil",1,2,2025-04-27
577145,22,"XXX140 - XXX140","Brazil",1,2,2025-04-28
577119,22,"XXX140 - XXX140","Brazil",1,2,2025-04-29
583896,22,"XXX140 - XXX140","Brazil",1,2,2025-05-01
578122,22,"XXX140 - XXX140","Brazil",1,2,2025-05-01
577787,22,"XXX140 - XXX140","Brazil",1,2,2025-05-01
584051,22,"XXX140 - XXX140","Brazil",1,2,2025-05-02
584032,22,"XXX140 - XXX140","Brazil",1,2,2025-05-03
583686,22,"XXX140 - XXX140","Brazil",1,2,2025-05-04
584035,22,"XXX140 - XXX140","Brazil",1,2,2025-05-05
584036,22,"XXX140 - XXX140","Brazil",1,2,2025-05-05
584052,22,"XXX140 - XXX140","Brazil",1,2,2025-05-05
578088,22,"XXX140 - XXX140","Brazil",1,2,2025-05-05
581443,22,"XXX140 - XXX140","Brazil",1,2,2025-05-05
581444,22,"XXX140 - XXX140","Brazil",1,2,2025-05-05
581440,22,"XXX140 - XXX140","Brazil",1,2,2025-05-06
581441,22,"XXX140 - XXX140","Brazil",1,2,2025-05-06
581442,22,"XXX140 - XXX140","Brazil",1,2,2025-05-06
584053,22,"XXX140 - XXX140","Brazil",2,2,2025-05-06
584054,22,"XXX140 - XXX140","Brazil",1,2,2025-05-06
583916,22,"XXX140 - XXX140","Brazil",1,2,2025-05-07
583917,22,"XXX140 - XXX140","Brazil",1,2,2025-05-07
583918,22,"XXX140 - XXX140","Brazil",1,2,2025-05-07
583700,22,"XXX140 - XXX140","Brazil",1,2,2025-05-07
584055,22,"XXX140 - XXX140","Brazil",1,2,2025-05-08
581439,22,"XXX140 - XXX140","Brazil",1,2,2025-05-08
583923,22,"XXX140 - XXX140","Brazil",1,2,2025-05-09
583924,22,"XXX140 - XXX140","Brazil",2,2,2025-05-09
583905,22,"XXX140 - XXX140","Brazil",1,2,2025-05-09
583859,22,"XXX140 - XXX140","Brazil",1,2,2025-05-09
581437,22,"XXX140 - XXX140","Brazil",1,2,2025-05-10
581435,22,"XXX140 - XXX140","Brazil",1,2,2025-05-10
584033,22,"XXX140 - XXX140","Brazil",1,2,2025-05-12
581436,22,"XXX140 - XXX140","Brazil",1,2,2025-05-13
584056,22,"XXX140 - XXX140","Brazil",1,2,2025-05-14
583925,22,"XXX140 - XXX140","Brazil",1,2,2025-05-14
583908,22,"XXX140 - XXX140","Brazil",1,2,2025-05-14
583909,22,"XXX140 - XXX140","Brazil",1,2,2025-05-14
583903,22,"XXX140 - XXX140","Brazil",1,2,2025-05-15
583904,22,"XXX140 - XXX140","Brazil",1,2,2025-05-15
584057,22,"XXX140 - XXX140","Brazil",1,2,2025-05-15
581280,22,"XXX140 - XXX140","Brazil",1,2,2025-05-15
581277,22,"XXX140 - XXX140","Brazil",1,2,2025-05-16
581278,22,"XXX140 - XXX140","Brazil",1,2,2025-05-16
583863,22,"XXX140 - XXX140","Brazil",1,2,2025-05-16
583914,22,"XXX140 - XXX140","Brazil",1,2,2025-05-17
583902,22,"XXX140 - XXX140","Brazil",1,2,2025-05-17
581276,22,"XXX140 - XXX140","Brazil",1,2,2025-05-17
583913,22,"XXX140 - XXX140","Brazil",1,2,2025-05-18
583866,22,"XXX140 - XXX140","Brazil",1,2,2025-05-18
583867,22,"XXX140 - XXX140","Brazil",1,2,2025-05-18
583865,22,"XXX140 - XXX140","Brazil",1,2,2025-05-19
583927,22,"XXX140 - XXX140","Brazil",1,2,2025-05-19
583928,22,"XXX140 - XXX140","Brazil",1,2,2025-05-19
581275,22,"XXX140 - XXX140","Brazil",1,2,2025-05-19
581274,22,"XXX140 - XXX140","Brazil",1,2,2025-05-20
584059,22,"XXX140 - XXX140","Brazil",1,2,2025-05-20
583872,22,"XXX140 - XXX140","Brazil",1,2,2025-05-20
583911,22,"XXX140 - XXX140","Brazil",1,2,2025-05-20
583901,22,"XXX140 - XXX140","Brazil",1,2,2025-05-21
583870,22,"XXX140 - XXX140","Brazil",1,2,2025-05-21
584042,22,"XXX140 - XXX140","Brazil",1,2,2025-05-21
584045,22,"XXX140 - XXX140","Brazil",1,2,2025-05-22
584041,22,"XXX140 - XXX140","Brazil",1,2,2025-05-22
581272,22,"XXX140 - XXX140","Brazil",2,2,2025-05-22
581273,22,"XXX140 - XXX140","Brazil",1,2,2025-05-22
581270,22,"XXX140 - XXX140","Brazil",1,2,2025-05-22
581269,22,"XXX140 - XXX140","Brazil",2,2,2025-05-23
581449,22,"XXX140 - XXX140","Brazil",1,2,2025-05-23
583929,22,"XXX140 - XXX140","Brazil",1,2,2025-05-23
583930,22,"XXX140 - XXX140","Brazil",1,2,2025-05-23
583931,22,"XXX140 - XXX140","Brazil",1,2,2025-05-23
584038,22,"XXX140 - XXX140","Brazil",2,2,2025-05-24
584046,22,"XXX140 - XXX140","Brazil",1,2,2025-05-24
584048,22,"XXX140 - XXX140","Brazil",1,2,2025-05-25
584037,22,"XXX140 - XXX140","Brazil",1,2,2025-05-25
584039,22,"XXX140 - XXX140","Brazil",1,2,2025-05-25
583873,22,"XXX140 - XXX140","Brazil",1,2,2025-05-25
581268,22,"XXX140 - XXX140","Brazil",1,2,2025-05-25
581267,22,"XXX140 - XXX140","Brazil",1,2,2025-05-26
583900,22,"XXX140 - XXX140","Brazil",1,2,2025-05-26
583898,22,"XXX140 - XXX140","Brazil",1,2,2025-05-26
583919,22,"XXX140 - XXX140","Brazil",2,2,2025-05-26
583878,22,"XXX140 - XXX140","Brazil",1,2,2025-05-27
581265,22,"XXX140 - XXX140","Brazil",1,2,2025-05-27
581266,22,"XXX140 - XXX140","Brazil",1,2,2025-05-27
581264,22,"XXX140 - XXX140","Brazil",1,2,2025-05-28
581447,22,"XXX140 - XXX140","Brazil",1,2,2025-05-28
583897,22,"XXX140 - XXX140","Brazil",1,2,2025-05-28
583895,22,"XXX140 - XXX140","Brazil",1,2,2025-05-29
583679,22,"XXX140 - XXX140","Brazil",1,2,2025-05-29
583682,22,"XXX140 - XXX140","Brazil",1,2,2025-05-30
581262,22,"XXX140 - XXX140","Brazil",1,2,2025-05-30
581263,22,"XXX140 - XXX140","Brazil",2,2,2025-05-31
586562,22,"XXX140 - XXX140","Brazil",1,2,2025-06-06
586559,22,"XXX140 - XXX140","Brazil",2,2,2025-06-08
586558,22,"XXX140 - XXX140","Brazil",1,2,2025-06-09
586554,22,"XXX140 - XXX140","Brazil",1,2,2025-06-10
586555,22,"XXX140 - XXX140","Brazil",1,2,2025-06-10
586556,22,"XXX140 - XXX140","Brazil",1,2,2025-06-10
586549,22,"XXX140 - XXX140","Brazil",1,2,2025-06-13
586548,22,"XXX140 - XXX140","Brazil",1,2,2025-06-14
586547,22,"XXX140 - XXX140","Brazil",2,2,2025-06-15
586638,22,"XXX140 - XXX140","Brazil",1,2,2025-06-15
586544,22,"XXX140 - XXX140","Brazil",1,2,2025-06-16
586545,22,"XXX140 - XXX140","Brazil",1,2,2025-06-16
586546,22,"XXX140 - XXX140","Brazil",1,2,2025-06-16
586541,22,"XXX140 - XXX140","Brazil",1,2,2025-06-18
586540,22,"XXX140 - XXX140","Brazil",1,2,2025-06-19
586451,22,"XXX140 - XXX140","Brazil",1,2,2025-06-19
586450,22,"XXX140 - XXX140","Brazil",1,2,2025-06-20
586446,22,"XXX140 - XXX140","Brazil",1,2,2025-06-20
586448,22,"XXX140 - XXX140","Brazil",1,2,2025-06-20
586449,22,"XXX140 - XXX140","Brazil",1,2,2025-06-21
586445,22,"XXX140 - XXX140","Brazil",1,2,2025-06-21
586443,22,"XXX140 - XXX140","Brazil",2,2,2025-06-22
586286,22,"XXX140 - XXX140","Brazil",1,2,2025-06-23
586287,22,"XXX140 - XXX140","Brazil",1,2,2025-06-24
586285,22,"XXX140 - XXX140","Brazil",1,2,2025-06-26
586284,22,"XXX140 - XXX140","Brazil",1,2,2025-06-27
586281,22,"XXX140 - XXX140","Brazil",1,2,2025-06-28
586282,22,"XXX140 - XXX140","Brazil",1,2,2025-06-28
586283,22,"XXX140 - XXX140","Brazil",1,2,2025-06-28
586279,22,"XXX140 - XXX140","Brazil",1,2,2025-06-30
586280,22,"XXX140 - XXX140","Brazil",1,2,2025-06-30
586632,22,"XXX140 - XXX140","Brazil",1,2,2025-07-01
588710,22,"XXX140 - XXX140","Brazil",1,2,2025-07-02
588712,22,"XXX140 - XXX140","Brazil",1,2,2025-07-02
588713,22,"XXX140 - XXX140","Brazil",1,2,2025-07-02
588709,22,"XXX140 - XXX140","Brazil",1,2,2025-07-05
588708,22,"XXX140 - XXX140","Brazil",1,2,2025-07-06
589035,22,"XXX140 - XXX140","Brazil",1,2,2025-07-06
589036,22,"XXX140 - XXX140","Brazil",1,2,2025-07-06
588706,22,"XXX140 - XXX140","Brazil",1,2,2025-07-08
588704,22,"XXX140 - XXX140","Brazil",1,2,2025-07-09
588705,22,"XXX140 - XXX140","Brazil",1,2,2025-07-09
589017,22,"XXX140 - XXX140","Brazil",1,2,2025-07-10
589018,22,"XXX140 - XXX140","Brazil",1,2,2025-07-10
588700,22,"XXX140 - XXX140","Brazil",1,2,2025-07-12
588701,22,"XXX140 - XXX140","Brazil",1,2,2025-07-12
588702,22,"XXX140 - XXX140","Brazil",1,2,2025-07-12
588698,22,"XXX140 - XXX140","Brazil",1,2,2025-07-14
588697,22,"XXX140 - XXX140","Brazil",1,2,2025-07-16
588581,22,"XXX140 - XXX140","Brazil",1,2,2025-07-16
588582,22,"XXX140 - XXX140","Brazil",1,2,2025-07-17
588580,22,"XXX140 - XXX140","Brazil",1,2,2025-07-21
589008,22,"XXX140 - XXX140","Brazil",1,2,2025-07-21
589005,22,"XXX140 - XXX140","Brazil",1,2,2025-07-23
588576,22,"XXX140 - XXX140","Brazil",2,2,2025-07-23
588578,22,"XXX140 - XXX140","Brazil",1,2,2025-07-23
588577,22,"XXX140 - XXX140","Brazil",1,2,2025-07-24
589003,22,"XXX140 - XXX140","Brazil",1,2,2025-07-26
588575,22,"XXX140 - XXX140","Brazil",1,2,2025-07-27
589002,22,"XXX140 - XXX140","Brazil",1,2,2025-07-28
588573,22,"XXX140 - XXX140","Brazil",1,2,2025-07-29
588570,22,"XXX140 - XXX140","Brazil",1,2,2025-07-30
588572,22,"XXX140 - XXX140","Brazil",1,2,2025-07-30
588569,22,"XXX140 - XXX140","Brazil",1,2,2025-07-31
593468,22,"XXX140 - XXX140","Brazil",1,2,2025-08-01
593467,22,"XXX140 - XXX140","Brazil",1,2,2025-08-02
593466,22,"XXX140 - XXX140","Brazil",1,2,2025-08-04
593464,22,"XXX140 - XXX140","Brazil",1,2,2025-08-05
593461,22,"XXX140 - XXX140","Brazil",1,2,2025-08-13
593462,22,"XXX140 - XXX140","Brazil",1,2,2025-08-13
593459,22,"XXX140 - XXX140","Brazil",1,2,2025-08-16
595988,22,"XXX140 - XXX140","Brazil",1,2,2025-08-18
593455,22,"XXX140 - XXX140","Brazil",1,2,2025-08-19
593451,22,"XXX140 - XXX140","Brazil",1,2,2025-08-23
593447,22,"XXX140 - XXX140","Brazil",1,2,2025-08-26
593445,22,"XXX140 - XXX140","Brazil",1,2,2025-08-28
595983,22,"XXX140 - XXX140","Brazil",1,2,2025-08-28
593424,22,"XXX140 - XXX140","Brazil",1,2,2025-08-30
593425,22,"XXX140 - XXX140","Brazil",2,2,2025-08-31
599524,22,"XXX140 - XXX140","Brazil",1,2,2025-08-31
599523,22,"XXX140 - XXX140","Brazil",1,2,2025-09-02
599509,22,"XXX140 - XXX140","Brazil",1,2,2025-09-04
599521,22,"XXX140 - XXX140","Brazil",1,2,2025-09-05
599505,22,"XXX140 - XXX140","Brazil",2,2,2025-09-09
599519,22,"XXX140 - XXX140","Brazil",1,2,2025-09-12
599503,22,"XXX140 - XXX140","Brazil",1,2,2025-09-12
599520,22,"XXX140 - XXX140","Brazil",1,2,2025-09-13
599502,22,"XXX140 - XXX140","Brazil",1,2,2025-09-13
599517,22,"XXX140 - XXX140","Brazil",1,2,2025-09-16
599499,22,"XXX140 - XXX140","Brazil",1,2,2025-09-21
599497,22,"XXX140 - XXX140","Brazil",1,2,2025-09-22
599498,22,"XXX140 - XXX140","Brazil",1,2,2025-09-22
599496,22,"XXX140 - XXX140","Brazil",1,2,2025-09-22
599265,22,"XXX140 - XXX140","Brazil",1,2,2025-09-25
599262,22,"XXX140 - XXX140","Brazil",1,2,2025-09-28
599512,22,"XXX140 - XXX140","Brazil",1,2,2025-09-29
599260,22,"XXX140 - XXX140","Brazil",1,2,2025-09-30
599258,22,"XXX140 - XXX140","Brazil",1,2,2025-10-01
603063,22,"XXX140 - XXX140","Brazil",1,2,2025-10-01
603050,22,"XXX140 - XXX140","Brazil",1,2,2025-10-06
603048,22,"XXX140 - XXX140","Brazil",1,2,2025-10-06
603062,22,"XXX140 - XXX140","Brazil",1,2,2025-10-07
603044,22,"XXX140 - XXX140","Brazil",1,2,2025-10-08
603058,22,"XXX140 - XXX140","Brazil",1,2,2025-10-08
603061,22,"XXX140 - XXX140","Brazil",1,2,2025-10-09
603043,22,"XXX140 - XXX140","Brazil",1,2,2025-10-10
603059,22,"XXX140 - XXX140","Brazil",1,2,2025-10-12
603041,22,"XXX140 - XXX140","Brazil",1,2,2025-10-15
603040,22,"XXX140 - XXX140","Brazil",1,2,2025-10-17
603056,22,"XXX140 - XXX140","Brazil",1,2,2025-10-17
603039,22,"XXX140 - XXX140","Brazil",1,2,2025-10-18
603038,22,"XXX140 - XXX140","Brazil",1,2,2025-10-19
603057,22,"XXX140 - XXX140","Brazil",1,2,2025-10-19
603037,22,"XXX140 - XXX140","Brazil",1,2,2025-10-20
603035,22,"XXX140 - XXX140","Brazil",1,2,2025-10-22
603054,22,"XXX140 - XXX140","Brazil",1,2,2025-10-25
603033,22,"XXX140 - XXX140","Brazil",1,2,2025-10-26
603034,22,"XXX140 - XXX140","Brazil",1,2,2025-10-26
603030,22,"XXX140 - XXX140","Brazil",1,2,2025-10-27
603031,22,"XXX140 - XXX140","Brazil",1,2,2025-10-27
603032,22,"XXX140 - XXX140","Brazil",1,2,2025-10-27
603051,22,"XXX140 - XXX140","Brazil",1,2,2025-10-30
608546,22,"XXX140 - XXX140","Brazil",1,2,2025-10-30
